EPCI_Siren,wood_composition,BO_harvest,BI_harvest,BE_harvest
200071215,coniferes,72258.4081066164,11639.9836589999,3254.49268365266
200071223,coniferes,214.234478762861,52.3684281420327,655.895593325081
200071298,coniferes,1820.13808282299,986.374639260157,286.587866838804
200071314,coniferes,3991.66892968234,2163.42361837745,626.554903561779
200071363,coniferes,66585.3912470839,10688.0899979237,2994.29076289306
200071371,coniferes,0,0,0
200071389,coniferes,16565.3816386943,2660.76078134469,739.100217040191
200071405,coniferes,317.037524208844,26.6612908841076,95.7040979099724
200071413,coniferes,33661.5428864923,2830.76960288601,10161.4078782909
200071454,coniferes,3465.2993732487,2750.33900310821,2364.90855386434
200071470,coniferes,5115.53545067674,822.715372464394,230.969506996466
200071496,coniferes,5382.7650233742,864.589200645598,240.163666845999
200071504,coniferes,1930.44074078853,1064.75335128618,845.551992671957
200071512,coniferes,7319.13517326435,1175.61238534298,326.558995928605
200071520,coniferes,5291.92488164372,2915.04336700713,2320.82298834799
200071538,coniferes,1498.62888615292,647.026804743412,808.651816709272
200071546,coniferes,2191.90618724476,1254.67733476769,612.222072989054
200071553,coniferes,2973.67633833065,1702.17335228582,830.578563464769
200071579,coniferes,2833.14363223319,1222.43729491033,1527.13771769354
200071587,coniferes,15229.6296118791,16790.5259057371,7665.27460306855
200071595,coniferes,42523.5836935419,9905.40257101612,12597.6857227214
200071629,coniferes,1079.07464632995,617.677211347488,301.396711561124
200071645,coniferes,17855.4396015614,7685.6899741847,9618.74831234839
200071652,coniferes,9747.55562137126,5370.74288033877,4265.08522014089
200071678,coniferes,4991.10716929756,2860.27383058155,1395.38175875839
200071751,coniferes,21208.001166203,1790.70045947112,6405.00175009274
200071769,coniferes,277.153263128643,67.7485754314461,848.526367051134
200071777,coniferes,1917.41869710743,1566.8049924935,2913.59261622655
200071785,coniferes,621.899066988789,152.019771930593,1903.99257806881
200071819,coniferes,32825.4026465707,24038.1687740771,7693.91655470537
200071827,coniferes,1754.43496589016,1478.53591883486,679.13611582845
200071843,coniferes,613.070712900582,476.588842430693,462.946580606747
200071850,coniferes,1468.48298247801,1621.66863860667,748.629810912096
200071868,coniferes,4452.58705067829,2548.72224280206,1243.6536244998
200071876,coniferes,30531.0153012138,17495.8737256066,8535.68067627093
200071884,coniferes,14541.184739859,5799.84280317716,6960.58631159078
200071884,coniferes,14541.184739859,5799.84280317716,6960.58631159078
200071892,coniferes,72.1717243995746,17.6419770754516,220.959372504887
200071900,coniferes,6653.67397357314,3808.65475728669,1858.43997192905
200071918,coniferes,2184.39140620433,1250.375770448,610.123116905347
200071926,coniferes,24520.8190438508,11494.2817112857,18044.7193485192
200071934,coniferes,1683.26735862557,963.525453558083,470.153986374727
200071942,coniferes,5812.41419114546,2254.38200579352,1451.74744838849
200071967,coniferes,22938.2085744641,1928.99011777943,6924.35560985448
200071983,coniferes,348.330753608047,85.2032736987243,1068.02006225443
200071991,coniferes,807.771860647598,197.455343713857,2473.05665675421
200072007,coniferes,144083.220898029,12196.6632385329,43452.891745701
200072015,coniferes,38516.7539124622,3241.17067077241,11619.9847504652
200072023,coniferes,343.518170455698,289.497167843713,132.97477566027
200072031,coniferes,491.562724684835,121.785888797477,1502.17316812182
200072049,coniferes,5982.13253980877,5034.15159160797,2313.3919777973
200072056,coniferes,5632.58413569108,1312.42085073307,1672.98632827432
200072064,coniferes,10950.5148348274,12075.5677288166,5512.75918054668
200072072,coniferes,1955.05481834197,2153.90902130117,983.374398794605
200072080,coniferes,26173.3859290732,4208.63740760369,1171.96769974893
200072098,coniferes,11123.3272202031,1786.64841360775,496.291226002154
200072106,coniferes,2674.72958646562,1521.09569046811,448.710458599927
200072106,coniferes,2674.72958646562,1521.09569046811,448.710458599927
200072122,coniferes,2.22814944726579,4.65043064125361,10.0201075324295
200072130,coniferes,25.039646815595,52.3556251598805,112.678410670178
200072304,coniferes,15217.9513541779,37459.5725641302,7316.32276643168
200072312,coniferes,3385.82125228519,2689.12936524363,2321.03842328799
200072320,coniferes,1846.06717522046,1000.54022473781,289.769131988326
200072346,coniferes,5999.72346213424,12544.8763299171,26998.7555796041
200072452,coniferes,715.489220999804,209.754675412749,80.6195888463764
200072460,coniferes,8.05692141070165,6.71410117558471,158.969619126434
200072478,coniferes,19.6256607634096,16.3547173028413,387.230265460926
200072544,coniferes,0,0,0
200072635,coniferes,10948.8141357122,5934.09010408832,1718.58771500445
200072643,coniferes,12131.0741832138,6574.85700006247,1904.16193047584
200072650,coniferes,3597.09286289131,3966.65719811987,1810.86524261994
200072668,coniferes,6321.07732766469,6965.94673692658,3180.14759543224
200072676,coniferes,3523.09359378973,2012.92379091197,1011.67960375741
200072676,coniferes,3523.09359378973,2012.92379091197,1011.67960375741
200072684,coniferes,10436.301211406,5973.882762391,2914.96689008235
200072692,coniferes,2969.30372306216,1704.16210240237,831.25542518341
200072700,coniferes,1877.63228214655,1074.73290762052,524.809179133258
200072718,coniferes,6568.94680028704,3760.15575464706,1834.77479594224
200072726,coniferes,9377.42614453933,5359.27204070227,2614.13672284344
200072734,coniferes,138.899897010934,79.5082169097073,38.7961781306403
200072825,coniferes,3353.98892286483,1448.13160099059,1808.30092323411
200072874,coniferes,26.0109467703627,54.3865250653039,117.049260466632
200072882,coniferes,1081.28384581689,618.941787605527,302.013763831613
200072981,coniferes,22262.5220743174,24515.3022384758,11192.9376272969
200072999,coniferes,4560.43639924947,3726.52802910099,6929.7612668891
200073013,coniferes,40.7549857023529,84.7885132827926,183.065219810253
200073096,coniferes,17849.5843417445,1501.06193733135,5388.25292607736
200073096,coniferes,17849.5843417445,1501.06193733135,5388.25292607736
200073104,coniferes,227.910305455297,0,2578.54795644256
200073112,coniferes,20304.7429570785,11634.1082118917,5676.13952554496
200073120,coniferes,15.7073211977212,0,177.710616879126
200073138,coniferes,2036.07334936263,0,23035.872659106
200073146,coniferes,4258.98470909002,2308.30468965947,668.514298325675
200073161,coniferes,216.24580285521,238.462837395129,108.863469245603
200073237,coniferes,3063.24385674872,3374.24690934277,1540.54305524283
200073245,coniferes,19357.2518288666,1627.84933112955,5843.3724175738
200073252,coniferes,6.40148128702578,0,72.4255380110629
200073260,coniferes,4221.25620006544,2417.56098680578,1179.54120853736
200073344,coniferes,3814.57982241032,7954.69383970414,17079.6822339172
200073393,coniferes,214829.789205064,34550.0544430278,9683.1748508307
200073401,coniferes,63459.4114164681,10183.1095976954,2864.49990846047
200073419,coniferes,258582.479796757,41532.2017205349,11543.1706671528
200073427,coniferes,60986.7633912084,9780.59506037299,2772.17360636159
240100578,coniferes,42908.9974476702,3608.43488591011,12952.9364172218
240100610,coniferes,32.9336626817984,2.76955847049858,9.94168272572231
240100750,coniferes,46137.7767416001,3888.86429307174,13927.271699548
240100800,coniferes,0,0,0
240100883,coniferes,18506.0150671901,1556.26452118966,5586.40962874508
240100891,coniferes,29233.120120708,2459.61841148268,8824.55271304043
240200444,coniferes,994.57614931379,243.347107211015,3051.44035827225
240200469,coniferes,7.77922840812714,1.90158916643108,23.8167155064137
240200477,coniferes,63.249344252536,15.4609508172866,193.642808643606
240200493,coniferes,19.843499598331,4.85621188261653,60.9103348389009
240200501,coniferes,253.992183192484,62.2006877582966,777.310738554956
240200519,coniferes,58.5477404715491,14.3116698930453,179.248481365767
240200576,coniferes,1268.17988719226,312.923367538403,3874.75911234273
240200584,coniferes,9.23095712135319,2.30960047239993,28.3026965207002
240200592,coniferes,283.45405069258,69.288767947075,867.816720413153
240200600,coniferes,2275.74335245301,560.863121401501,6961.32154176007
240200634,coniferes,5.22319936701109,1.29054687881584,15.9541699908238
240300491,coniferes,13532.1056626082,2172.31556985678,607.915926823707
240300558,coniferes,8064.37912356626,1309.72268758925,366.82625142824
240300566,coniferes,3100.12138304668,500.271725154567,139.45075132999
240300657,coniferes,976.59613405988,157.915309942348,44.2585430989841
240400440,coniferes,1031.26506540478,2538.49862253485,495.800512213837
240500439,coniferes,9394.2864534043,22948.4075097933,4503.24087681077
240500462,coniferes,6428.3844388178,15818.8806873801,3090.20562570977
240600551,coniferes,9778.2353512636,24069.5024031104,4701.0746881075
240600585,coniferes,2209.61952547573,5439.06344732488,1062.31707955564
240600593,coniferes,1321.81935473012,3253.70918087414,635.490074389481
240700302,coniferes,30238.01762188,2542.86802670289,9127.94851748072
240700617,coniferes,10394.5233318298,874.128104687699,3137.79411809191
240700716,coniferes,29584.3534780627,2489.97190959982,8923.65562270834
240700815,coniferes,155.245145538264,13.0553504474591,46.863842523747
240700864,coniferes,112.213536095562,9.56942545745702,33.9510944926345
240800821,coniferes,17295.3089376799,14132.7381605042,26280.8975901823
240800847,coniferes,4011.89080415554,3267.56691481238,6070.72888337654
240800862,coniferes,3512.65241071612,2869.83778669268,5338.96165717595
240800920,coniferes,7581.47902679239,6183.6326110441,11492.9603115617
240900431,coniferes,974.628337519191,528.233679113455,152.983169391133
240900464,coniferes,4628.69988860624,2508.26027354434,729.902074968346
241000223,coniferes,297.641684472422,243.215776454607,452.278167240325
241000405,coniferes,4226.74907087396,3453.85781219986,6422.71033557716
241000447,coniferes,1685.68325439272,1373.36612136278,2551.07557869226
241000488,coniferes,1504.51211755922,1228.00491314122,2282.60841943749
241100593,coniferes,1853.90732825183,869.019060118045,1364.36729071943
241200187,coniferes,204.239818240734,110.694863321314,32.0586355921762
241200542,coniferes,3015.92224917115,1634.58381443627,473.396192737265
241200567,coniferes,66193.0579164027,35853.1122252302,10568.0310644975
241200567,coniferes,66193.0579164027,35853.1122252302,10568.0310644975
241200625,coniferes,501.857914389972,271.999327646473,78.7744531652198
241200641,coniferes,1498.09358461956,810.956350161543,234.858316436567
241200658,coniferes,4201.20287756492,2276.98781913824,659.444535648311
241200674,coniferes,184.286347631623,99.8803868843146,28.9266261311087
241200765,coniferes,9146.295415555,4957.15247713286,1435.65419452175
241200807,coniferes,803.198781406645,435.321476945587,126.074617883009
241200906,coniferes,38448.2745924759,20831.8981104964,6086.28546117884
241200914,coniferes,11164.3819469604,6050.92456667322,1752.42445636927
241300375,coniferes,600.883323933702,1479.09741275988,288.886213429665
241300417,coniferes,127.404933919581,312.91312299936,61.3418803328035
241400415,coniferes,1086.88254650118,598.706487479463,476.662472724034
241400514,coniferes,1719.27324359463,947.057295200433,754.003308101884
241400555,coniferes,52.3712771033197,28.848584845049,22.9679117804813
241400761,coniferes,1934.66366419904,1065.70456078761,848.464784934749
241400860,coniferes,0,0,0
241400878,coniferes,722.687009856823,398.543931540226,317.397956676555
241500230,coniferes,7661.54490016057,1231.07900039929,341.974263241994
241500255,coniferes,5760.25679859159,925.222594592431,257.006276275675
241500271,coniferes,1703.59235706437,274.045983735932,76.3825269125641
241501055,coniferes,10765.0266547162,1736.53856764362,487.043345489632
241501089,coniferes,2078.77477900489,334.757590953862,93.0027033814616
241501139,coniferes,14705.1443833141,2365.91821390164,659.680605744818
241600303,coniferes,26.9924606112588,22.7476784990044,10.4486944301647
241700434,coniferes,23.3042291888996,19.639451211613,9.02099194409018
241700459,coniferes,4607.29719731573,3882.76255741527,1783.46988283189
241700517,coniferes,132.825723624621,111.937807409458,51.4164091450144
241700624,coniferes,6746.14434089175,5685.25873889668,2611.41071260326
241700632,coniferes,131.560541363052,110.871585261604,50.9266611727943
241700640,coniferes,22837.4743416455,19246.0973282416,8840.31264837892
241700699,coniferes,6.22682315354121,5.2476049963311,2.4103831562095
241800325,coniferes,14616.5138270124,16118.2104530753,7358.31346770828
241800374,coniferes,868.024810437354,957.205441646671,436.985092925654
241800424,coniferes,558.525721851062,615.908501493294,281.175620246939
241800432,coniferes,358.835552362568,394.271999778497,180.120044584517
241800457,coniferes,277.640014469921,306.164673490803,139.770829202323
241800507,coniferes,509.183821625572,561.497227956966,256.335691023832
241900133,coniferes,49273.8375900439,19058.7485018094,12290.5581558255
241927201,coniferes,29707.3486439914,11490.578249091,7410.01541633798
241927243,coniferes,4220.97102762521,1632.63973710032,1052.85263795983
242000354,coniferes,2.14750018166293,0,24.29654154438
242000495,coniferes,1856.07463262415,0,20999.3902706458
242000503,coniferes,160.101514647777,0,1811.36799669358
242010056,coniferes,7.52388970535601,0,85.1243228580123
242010130,coniferes,97.4640673153955,0,1102.69595357103
242020071,coniferes,1166.26603517775,0,13194.984297302
242020105,coniferes,679.720840872991,0,7690.27438966881
242100154,coniferes,7916.75173864154,3424.90203248509,4276.53795508344
242100410,coniferes,3366.60985694417,1456.44442598258,1818.60380475317
242101434,coniferes,43422.7780248557,18803.5490852206,23502.8963906215
242101442,coniferes,17444.7532993624,7546.85419015545,9423.45447535682
242101459,coniferes,2098.61177207141,907.889998429816,1133.64586796912
242101491,coniferes,13815.3921311757,5976.73972251674,7462.91544358473
242101509,coniferes,0,0,0
242200715,coniferes,11575.7346321074,3386.8296098999,1298.12201186365
242400752,coniferes,31203.5695002855,22837.0953327039,7305.84374525796
242400935,coniferes,43149.0947624597,31633.7343741866,10119.1640802298
242401024,coniferes,17054.3746484597,12479.2518160907,3993.13063567439
242500320,coniferes,38420.1388912754,8949.55009660281,11382.0330540273
242500338,coniferes,33504.381667699,7804.47835025563,9925.73141590324
242500361,coniferes,15111.6703348395,3520.09791239209,4476.85865320405
242504116,coniferes,41815.88148703,9740.55110161936,12388.0277116007
242504181,coniferes,80879.9633983984,18840.1006642311,23960.8300067375
242504355,coniferes,32147.0133278722,7488.29427837606,9523.60868141446
242504371,coniferes,18009.9910861946,4195.22995274415,5335.49122312921
242504447,coniferes,14326.1577739456,3337.12137409469,4244.14918909332
242504488,coniferes,61328.8808643674,14285.890356031,18168.7877584235
242504496,coniferes,40868.168680366,9519.79179451656,12107.2661422138
242600252,coniferes,6061.8989053597,509.775776319097,1829.90504927339
242600492,coniferes,4689.42515742348,394.357508668154,1415.59648349987
242600534,coniferes,72385.629259922,6209.37540270741,21860.2333977611
242700276,coniferes,1636.3762236736,1298.08690820262,1117.14146039256
242700607,coniferes,952.962315380881,755.955682874257,650.580042231179
242700623,coniferes,1579.70366098384,1253.13030799199,1078.45153778705
242852465,coniferes,52.2675985307333,57.6375572838909,26.3127978904719
242900074,coniferes,496.013186149924,145.123588190576,55.6237384131027
242900314,coniferes,223.378265302258,65.3560354636454,25.0500078290053
242900553,coniferes,242.724480047089,71.0163529311467,27.2195243223127
242900561,coniferes,7039.26794115938,2059.54972646063,789.395140113151
242900629,coniferes,549.054118692765,160.642309600666,61.5718362446356
242900645,coniferes,579.894791582752,169.665676795291,65.0303602702412
242900660,coniferes,1001.47452113973,293.011516724693,112.307007851251
242900694,coniferes,6433.99059687545,1882.45761982781,721.518338435442
242900702,coniferes,907.121641153154,265.405741551555,101.726119960683
242900710,coniferes,923.398674293655,270.16807755472,103.551453356708
242900744,coniferes,4033.2450006269,1180.04723036892,452.29475976676
242900744,coniferes,4033.2450006269,1180.04723036892,452.29475976676
242900751,coniferes,5794.35066125939,1695.31170274621,649.788058977655
242900769,coniferes,2398.60732351662,701.784773406635,268.983789230785
242900793,coniferes,211.711196430025,61.9424832725283,23.7416434445137
242900801,coniferes,6072.53411417302,1776.70264554641,680.984011117211
242900835,coniferes,8606.84883497399,2518.19270298143,965.186252151383
243000270,coniferes,27171.5182834845,12738.5750162895,19981.4221328847
243000296,coniferes,1083.17150783417,507.736644297268,797.150835431318
243000569,coniferes,262.330469295236,122.967407482142,193.059872093498
243000585,coniferes,141.167099009225,67.0750346670951,103.775101154574
243000593,coniferes,108.89733705147,51.2012920706937,80.1221340723108
243000643,coniferes,2796.79153313283,1314.81097681046,2057.78638619345
243000650,coniferes,127.551033561776,60.2293007008109,93.8137860640256
243000684,coniferes,1022.70505050182,488.042284369336,751.543538645966
243100518,coniferes,1272.74746961429,689.809697271866,199.777632396518
243100567,coniferes,18726.5891605729,10107.0393692612,3275.31553168323
243100567,coniferes,18726.5891605729,10107.0393692612,3275.31553168323
243100567,coniferes,18726.5891605729,10107.0393692612,3275.31553168323
243100633,coniferes,677.165253615439,367.013229058749,106.291683415782
243100732,coniferes,1259.63803980183,682.704586457479,197.719902239886
243100773,coniferes,1653.78895733591,896.328366189694,259.588056757403
243100781,coniferes,2145.33956007997,1162.74128828762,336.744616062171
243100815,coniferes,0,0,0
243200391,coniferes,589.859319481932,319.810351433145,92.6343730616981
243200409,coniferes,925.562005625064,502.00875816925,145.430282441235
243200417,coniferes,1362.88490315472,739.408040780364,214.227299264267
243200425,coniferes,1593.53263779812,863.670360944021,250.129884463541
243200458,coniferes,3892.97177095025,2112.73786887513,612.197133216122
243200508,coniferes,845.535637033377,458.267406331067,132.720049896938
243200599,coniferes,172.284268675723,93.3754433280637,27.0427120201875
243200607,coniferes,2010.91254098714,1089.88389626021,315.644191786627
243300316,coniferes,23905.3858023949,17518.394687706,5596.08011719708
243300563,coniferes,38431.7011127628,28163.5993737394,8996.58680453701
243300811,coniferes,3572.89238214692,2619.51662363597,838.089812088061
243301165,coniferes,31144.1297877836,22823.1061542991,7290.61839509658
243301181,coniferes,8915.55063968863,6535.87692820453,2090.35804521101
243301215,coniferes,419.322735413153,307.288961626387,98.1604581382305
243301223,coniferes,171.073181906904,125.366206004783,40.0470103167695
243301249,coniferes,213.971263254522,156.802867458605,50.0891448415868
243301264,coniferes,49478.1960218339,36258.7148147734,11582.4923839893
243301355,coniferes,253.021378513697,185.419654377062,59.2304979819419
243301371,coniferes,590.660811129767,432.849287665342,138.269478204349
243301371,coniferes,590.660811129767,432.849287665342,138.269478204349
243301389,coniferes,152759.808235202,111945.761311011,35759.9803089648
243301397,coniferes,89.2332402345033,65.3920892393338,20.8888643587315
243301405,coniferes,118176.029502446,86602.00444213,27664.1646570573
243301439,coniferes,0,0,0
243301447,coniferes,6090.8634820829,4463.5192818086,1425.82764864774
243301454,coniferes,1064.37451464016,779.9971519863,249.162473589209
243301454,coniferes,1064.37451464016,779.9971519863,249.162473589209
243301504,coniferes,125020.707086866,91617.9353467859,29266.4548043662
243400017,coniferes,633.064694499207,296.749075546503,465.89856403366
243400355,coniferes,341.782381503689,160.210491329854,251.531829429437
243400470,coniferes,26.9357411973159,12.6261286862418,19.8231290641458
243400488,coniferes,162.842342756222,76.3323481669789,119.842433661566
243400520,coniferes,140.376175895633,65.8013324510779,103.308649720307
243400694,coniferes,629.88820007325,295.260093784336,463.560850045543
243400736,coniferes,4155.27343376412,1947.78442207693,3058.03805326621
243400736,coniferes,4155.27343376412,1947.78442207693,3058.03805326621
243400769,coniferes,144.971360171448,67.9553250803664,106.690436406842
243400819,coniferes,351.572980285753,164.799834508947,258.737137122677
243500139,coniferes,1593.19551927571,466.137306229908,178.663578468524
243500550,coniferes,2457.23715009044,718.938693997792,275.558634875235
243500618,coniferes,21945.567758968,6420.83643538101,2461.01223603941
243500634,coniferes,1816.77606934121,532.277232499768,204.16920015116
243500659,coniferes,43.6074105232309,12.7586605831038,4.89020708228474
243500667,coniferes,2214.36162545348,647.87814842526,248.322172162996
243500725,coniferes,129.630140696884,37.9271996811288,14.5369382063116
243500725,coniferes,129.630140696884,37.9271996811288,14.5369382063116
243500733,coniferes,7280.96898182872,2130.26664139508,816.499894252294
243500741,coniferes,22203.7272665266,8795.75353462539,3863.5826271942
243500741,coniferes,22203.7272665266,8795.75353462539,3863.5826271942
243500741,coniferes,22203.7272665266,8795.75353462539,3863.5826271942
243500774,coniferes,12903.9147309725,3775.42867761168,1447.06632311918
243500782,coniferes,473.849842496899,138.639034862078,53.1383044284044
243600202,coniferes,967.427282312044,1066.82049624821,487.026748287228
243600236,coniferes,552.064311910735,608.783248065948,277.922787160541
243600236,coniferes,552.064311910735,608.783248065948,277.922787160541
243600293,coniferes,317.147912498515,349.731602138773,159.660079237266
243600301,coniferes,6364.3574304904,7018.22976923942,3203.97445987017
243600319,coniferes,1653.71336620429,1822.71503933112,832.117235900679
243600327,coniferes,876.114524752057,966.126290993706,441.057654584083
243600343,coniferes,3051.43137974542,3364.93460369187,1536.16579733759
243600350,coniferes,367.287694396539,404.674745827016,184.778229668085
243700499,coniferes,649.98639674542,716.765821068579,327.219179183482
243700754,coniferes,1158.61539053441,1277.65121832904,583.27555619369
243700820,coniferes,2062.01714355349,2273.86821994597,1038.07027432316
243800455,coniferes,908.911449483606,76.4349665013636,274.373043285478
243800455,coniferes,908.911449483606,76.4349665013636,274.373043285478
243800604,coniferes,93.667167531698,7.87694644690696,28.2753020948343
243800745,coniferes,10382.2553328794,901.871678676441,3136.25607550456
243800778,coniferes,25.5476549326682,2.148431676239,7.71206902131762
243800844,coniferes,483.557930406021,40.6648350981297,145.971602674503
243800935,coniferes,0,0,0
243800984,coniferes,6747.39240118325,567.422395711937,2036.83492864543
243801024,coniferes,17336.0018648441,1457.87218607464,5233.21781540148
243801073,coniferes,1101.07875066401,92.5952879900268,332.382574659278
243801255,coniferes,22.7853604304038,1.91613634332463,6.87821535001927
243900354,coniferes,32893.9263534241,7662.04150304401,9744.89194846014
243900412,coniferes,22972.350029592,5342.60869319983,6805.92136462995
243900420,coniferes,7527.72408335729,1753.50078738805,2230.10136899394
243900479,coniferes,42279.9712988117,9848.65573475504,12525.5151265391
243900560,coniferes,4748.32242965334,1106.23164654002,1406.89669818231
243900610,coniferes,51026.3574102572,11886.0304795504,15116.6472436165
243900719,coniferes,28982.7399941961,6751.21150001292,8586.18719582848
243901071,coniferes,19228.0733285205,4478.96885541516,5696.35020867093
243901089,coniferes,2618.66752588319,611.647747055187,777.810164633637
244000543,coniferes,95467.3444502186,69960.5784943474,22348.2236402958
244000659,coniferes,5468.63638300334,4007.5375211641,1280.16872783704
244000675,coniferes,51353.8913798878,37633.2657995558,12021.5792736923
244000691,coniferes,99729.1975383978,73083.7585641817,23345.8930159887
244000766,coniferes,111869.327545002,81980.3139585916,26187.8107625468
244000774,coniferes,8318.48974882892,6091.60585631187,1945.53405950327
244000808,coniferes,76316.6581203713,55926.5325918917,17865.1847181463
244000824,coniferes,1691.27755121655,1239.17060792103,395.82104864452
244000857,coniferes,183198.667023038,134252.029300012,42885.4997990421
244000865,coniferes,114546.163743523,83941.9586451768,26814.4390023654
244000873,coniferes,115151.49438901,84385.5583114556,26956.1425840412
244000881,coniferes,2117.68992688973,1551.88994949067,495.736090277569
244100293,coniferes,246.473568792563,271.216389122485,123.83584725078
244100780,coniferes,9888.11757684105,10904.0200676124,4977.92220477957
244100798,coniferes,8294.57581653839,9146.75826344302,4175.69398983268
244100806,coniferes,26689.3891740191,29431.4497055964,13436.0966047288
244200614,coniferes,3719.44173501322,312.78669069581,1122.78764750779
244200622,coniferes,79107.3019390295,6678.85062218754,23791.6489060561
244200630,coniferes,3476.41555408097,292.349388460191,1049.42534923516
244200770,coniferes,40313.0501054075,3394.62252006814,12154.1909120147
244200820,coniferes,53894.6847136372,4554.64186799531,16194.0030934654
244200895,coniferes,8256.12334486021,694.299220957166,2492.27544570659
244300307,coniferes,81872.6918479377,13122.9463238146,3745.67233778452
244301016,coniferes,48292.9151942243,7756.89311409821,2154.69253169395
244301032,coniferes,28921.2441446413,4645.3811838543,1290.38366218175
244301099,coniferes,41774.6156770654,6709.91236263744,1863.86454517707
244301107,coniferes,58570.1381186485,9384.32058226922,2691.61958761328
244301123,coniferes,51009.2600202066,8215.37185565965,2357.93744272672
244301131,coniferes,19312.2477645645,3091.45776438528,896.986370932636
244400404,coniferes,499.616083460436,285.987137429077,139.547940552742
244400438,coniferes,712.854463918767,408.047727622467,199.107626129035
244400453,coniferes,7542.96781956214,4317.69882085281,2106.82894270529
244400503,coniferes,1166.33835273392,667.628160530451,325.77036748775
244400537,coniferes,1979.48685678564,1133.08558009109,552.891156550472
244400552,coniferes,5186.49908495659,2968.82361414756,1448.64284786719
244400552,coniferes,5186.49908495659,2968.82361414756,1448.64284786719
244400586,coniferes,505.865417619254,289.564342499297,141.293444231585
244400610,coniferes,5114.55177172285,2625.9427920247,1248.31758346877
244400610,coniferes,5114.55177172285,2625.9427920247,1248.31758346877
244400644,coniferes,250.353196572122,143.305622865421,69.9262376632478
244500203,coniferes,1463.24299010554,1613.57617402049,736.632601183267
244500211,coniferes,3762.60242242871,4149.17116445905,1894.1868359487
244500419,coniferes,347.670980805345,384.00514921512,177.931680553406
244500427,coniferes,16537.4421399251,18236.4944145749,8325.35614578421
244500468,coniferes,2415.97355707541,2664.19001841877,1216.26066058248
244500484,coniferes,2572.08477751156,2836.34006287233,1294.8508982678
244500542,coniferes,92.1970249941833,101.699941996776,46.5380956319026
244600433,coniferes,6745.56525489906,3659.67324515928,1060.30924932698
244600482,coniferes,2786.28909682803,1510.71807244676,437.590901657269
244600532,coniferes,685.736579532617,371.658756845922,107.637087149919
244600573,coniferes,588.972191322908,319.213935755164,92.4484021685291
244700449,coniferes,1037.94655062347,760.630156269778,242.975875924805
244700464,coniferes,925.722380011845,678.389805474938,216.704998934159
244701355,coniferes,145054.217215303,106298.934026797,33956.1564738613
244701405,coniferes,1926.57859993967,1411.839348238,450.998293290865
244800405,coniferes,36266.8345728441,17000.0787060207,26690.2676714592
244800470,coniferes,13982.1327576029,6554.12473012636,10290.0313830459
244900015,coniferes,4466.44627607513,2556.65545458094,1247.52464952443
244900809,coniferes,3418.65410892548,1956.38382742853,954.566204508435
244900882,coniferes,19788.464371107,11339.1663676282,5532.1840088249
245100615,coniferes,755.467809588729,617.32512440679,1147.96284981216
245100888,coniferes,22.0411648589833,18.0139027199476,33.5856322971447
245100979,coniferes,326.244559650781,266.588411600352,495.74135347515
245200597,coniferes,13186.8908829239,10761.8139966362,20002.9514479684
245300223,coniferes,414.791773185592,237.43253223727,115.855633200114
245300306,coniferes,1914.2370133634,1093.5916767631,533.385409197297
245300330,coniferes,387.310667838557,221.701968486898,108.17987618939
245300355,coniferes,573.971361190396,328.229780552673,160.125367558544
245300389,coniferes,115.469028351964,66.0442446960085,32.2811181520262
245300447,coniferes,1553.82416946556,889.430386659594,433.999164574862
245400171,coniferes,937.474225705373,325.091868591379,375.87240969336
245400189,coniferes,483.592052580859,167.697244040137,193.892168049057
245400262,coniferes,1871.64815230684,649.039278622532,750.421592205768
245400510,coniferes,5093.62480904046,1766.33763539306,2042.24604639917
245400510,coniferes,5093.62480904046,1766.33763539306,2042.24604639917
245400601,coniferes,1798.68238430842,623.736633268243,721.166580931132
245400676,coniferes,809.409692888015,280.682393501489,324.526011865626
245400759,coniferes,628.815094502363,218.05684728711,252.118125854952
245500327,coniferes,5599.54958332633,1941.77929099219,2245.09233147044
245501176,coniferes,3371.58733272209,1169.17947828266,1351.80959699274
245501184,coniferes,222.317523675583,77.3342033851136,89.7076244456649
245501242,coniferes,1719.04912765654,596.121874913155,689.238296132742
245501259,coniferes,4394.83185477137,1525.31094460555,1765.15454047429
245600440,coniferes,5011.09384640692,1466.14634460641,561.952345339056
245600465,coniferes,658.972707441088,192.802301418261,73.8982884398522
245614383,coniferes,11457.236465832,3352.15940442133,1284.83343166581
245614417,coniferes,14892.9610066019,4357.3840381879,1670.12125959363
245614433,coniferes,9153.83627965733,2678.23034489131,1026.52632815719
245614433,coniferes,9153.83627965733,2678.23034489131,1026.52632815719
245700133,coniferes,3603.75023345421,1249.68758095589,1444.89336030785
245700372,coniferes,1174.10806458701,407.150377235817,470.748758073505
245700398,coniferes,385.776479955235,133.777327726412,154.673836515018
245700695,coniferes,1696.86180859871,588.427885239874,680.342477079552
245700950,coniferes,29054.3901977451,10040.710258334,11676.4798496847
245701164,coniferes,4078.19342870807,1414.21223737457,1635.11737092373
245701206,coniferes,2470.95224786713,856.700013600796,990.836016821003
245701222,coniferes,1485.30164034615,515.064278507132,595.519206150274
245701271,coniferes,1433.62150354323,497.142940744829,574.79848976068
245701354,coniferes,3768.06647713216,1306.66821384422,1510.77457684639
245701362,coniferes,1494.48534523772,518.248950364694,599.201335421521
