EPCI_Siren,epci_area_surface,aldo_biomass_category,biomass_carbon_content
200041440,38531.4,conifere,45.1723896319632
200041440,38531.4,feuillu,72.9972823485255
200041440,38531.4,mixte,58.8320667736962
200041465,51242.1,conifere,94.0229442679183
200041465,51242.1,feuillu,86.0739462399316
200041465,51242.1,mixte,83.2231755699962
200041499,44061,conifere,45.1723896319632
200041499,44061,feuillu,72.9972823485254
200041499,44061,mixte,58.8320667736962
200041515,26894.1,conifere,86.2327730355441
200041515,26894.1,feuillu,94.4673300737617
200041515,26894.1,mixte,94.992996561636
200041523,179303.1,conifere,45.1723896319631
200041523,179303.1,feuillu,72.9782474846765
200041523,179303.1,mixte,58.8320667736961
200041556,34592.8,conifere,94.0229442679184
200041556,34592.8,feuillu,86.0739462399316
200041556,34592.8,mixte,83.2231755699963
200041572,52117.7,conifere,45.1723896319632
200041572,52117.7,feuillu,72.9972823485255
200041572,52117.7,mixte,58.8320667736962
200041614,46554.9,conifere,45.1723896319632
200041614,46554.9,feuillu,72.9972823485255
200041614,46554.9,mixte,58.8320667736962
200041622,43369.9,conifere,85.3299747943502
200041622,43369.9,feuillu,94.4683800872464
200041622,43369.9,mixte,92.4911042556213
200041630,56887.3,conifere,86.0378268680067
200041630,56887.3,feuillu,94.3482660033332
200041630,56887.3,mixte,94.8414631066898
200041689,142389.6,conifere,45.1723896319632
200041689,142389.6,feuillu,72.9972823485255
200041689,142389.6,mixte,58.8320667736962
200041721,45851.9,conifere,103.398960921695
200041721,45851.9,feuillu,102.351829594804
200041721,45851.9,mixte,109.077189970421
200041762,42591.8,conifere,45.1723896319632
200041762,42591.8,feuillu,72.9889111005497
200041762,42591.8,mixte,58.8320667736962
200041853,23870.8,conifere,86.2327730355441
200041853,23870.8,feuillu,94.4673300737617
200041853,23870.8,mixte,94.992996561636
200041861,37026.6000000001,conifere,88.1191734539192
200041861,37026.6000000001,feuillu,95.5766086006708
200041861,37026.6000000001,mixte,96.9272850761211
200041879,36724.6,conifere,86.2327730355441
200041879,36724.6,feuillu,94.4673300737617
200041879,36724.6,mixte,94.992996561636
200041887,30335.3,conifere,86.2327730355441
200041887,30335.3,conifere,86.2327730355441
200041887,30335.3,feuillu,94.4673300737617
200041887,30335.3,feuillu,94.4673300737617
200041887,30335.3,mixte,94.9929965616359
200041887,30335.3,mixte,94.9929965616359
200041960,31159.1,conifere,77.3697211285485
200041960,31159.1,feuillu,94.911737688073
200041960,31159.1,mixte,79.1909331035093
200041994,34697.7,conifere,47.8762242861942
200041994,34697.7,feuillu,74.0098074225127
200041994,34697.7,mixte,65.3355951187238
200042000,22144.7,conifere,109.378017651795
200042000,22144.7,feuillu,105.341668323853
200042000,22144.7,mixte,112.466024246822
200042174,73350.2,conifere,79.4209619188898
200042174,73350.2,feuillu,82.2788530967114
200042174,73350.2,mixte,83.2629233732302
200042182,54721.7,conifere,79.4209619188898
200042182,54721.7,feuillu,82.281353897693
200042182,54721.7,mixte,83.2695672216788
200042190,36852.2,conifere,77.3697211285485
200042190,36852.2,feuillu,94.9048260332605
200042190,36852.2,mixte,79.1909331035093
200042372,40396.8,conifere,45.1723896319631
200042372,40396.8,feuillu,72.9972823485255
200042372,40396.8,mixte,58.8320667736962
200042414,28309.3,conifere,86.2327730355441
200042414,28309.3,feuillu,94.4673300737617
200042414,28309.3,mixte,94.9929965616359
200042463,30177.9,conifere,85.7939042637825
200042463,30177.9,feuillu,67.8798398084709
200042463,30177.9,mixte,69.0582316071961
200042497,18076.5,conifere,86.2327730355441
200042497,18076.5,feuillu,94.4673300737617
200042497,18076.5,mixte,94.9929965616359
200042604,28596.1,conifere,79.4209619188898
200042604,28596.1,feuillu,82.2690850012645
200042604,28596.1,mixte,83.2695672216787
200042620,47937.6,conifere,77.3697211285486
200042620,47937.6,feuillu,94.9460555394728
200042620,47937.6,mixte,79.1909331035092
200042646,45956.3,conifere,86.4324059621712
200042646,45956.3,feuillu,74.6257842291929
200042646,45956.3,mixte,73.6312405969045
200042653,31407.5,conifere,35.7906285446631
200042653,31407.5,feuillu,58.0643662262249
200042653,31407.5,mixte,40.5266970084677
200042703,83167.8,conifere,83.5555653037441
200042703,83167.8,feuillu,94.6614915472539
200042703,83167.8,mixte,81.793236943001
200042729,43803,conifere,78.6264887585938
200042729,43803,feuillu,90.4121055451386
200042729,43803,mixte,79.1909331035093
200042901,28968,conifere,34.6246783719403
200042901,28968,feuillu,37.7066856420856
200042901,28968,mixte,35.9823175713765
200042935,50460.5,conifere,114.019609009048
200042935,50460.5,feuillu,92.1362451304069
200042935,50460.5,mixte,105.498303836674
200042943,30794.2,conifere,127.977434512876
200042943,30794.2,feuillu,80.2841714002383
200042943,30794.2,mixte,112.675654866816
200042992,28448.9,conifere,77.3697211285485
200042992,28448.9,feuillu,94.9460555394728
200042992,28448.9,mixte,79.1909331035093
200043016,42246.8,conifere,45.1723896319632
200043016,42246.8,feuillu,72.9972823485254
200043016,42246.8,mixte,58.8320667736962
200043065,25314.3,conifere,77.3697211285486
200043065,25314.3,feuillu,94.9460555394728
200043065,25314.3,mixte,79.1909331035093
200043081,34756.9,conifere,77.3697211285485
200043081,34756.9,feuillu,94.9460555394728
200043081,34756.9,mixte,79.1909331035093
200043123,53212,conifere,79.3406969587538
200043123,53212,feuillu,82.2146187903843
200043123,53212,mixte,82.9614800258462
200043156,81575.9000000001,conifere,77.3697211285485
200043156,81575.9000000001,feuillu,94.9460555394728
200043156,81575.9000000001,mixte,79.1909331035092
200043172,80808.5999999999,conifere,83.3306657860332
200043172,80808.5999999999,feuillu,83.2004330102577
200043172,80808.5999999999,mixte,82.4609055869051
200043263,41385.5000000001,conifere,77.3697211285485
200043263,41385.5000000001,feuillu,94.9390057877992
200043263,41385.5000000001,mixte,79.1695156773825
200043321,46810.9000000001,conifere,77.3697211285485
200043321,46810.9000000001,feuillu,94.912759580535
200043321,46810.9000000001,mixte,79.0950603031418
200043354,29644.6,conifere,79.4209619188898
200043354,29644.6,feuillu,82.281353897693
200043354,29644.6,mixte,83.2695672216787
200043396,34565.8,conifere,76.8921302573846
200043396,34565.8,feuillu,94.6717116669681
200043396,34565.8,mixte,78.2751195914279
200043404,17958.5,conifere,78.25331279398
200043404,17958.5,feuillu,94.6983681344655
200043404,17958.5,mixte,81.3202798341839
200043438,49216.1,conifere,77.3697211285485
200043438,49216.1,feuillu,94.9460555394728
200043438,49216.1,mixte,79.1909331035092
200043495,30794.7,conifere,77.3697211285486
200043495,30794.7,feuillu,94.9460555394728
200043495,30794.7,mixte,79.1909331035092
200043602,29397.3,conifere,40.3785379136162
200043602,29397.3,feuillu,49.6176489358827
200043602,29397.3,mixte,39.2034260963466
200043628,37703.7,conifere,77.1972516336415
200043628,37703.7,feuillu,94.6760874308882
200043628,37703.7,mixte,79.0380617573932
200043693,24388.2,conifere,86.232773035544
200043693,24388.2,feuillu,94.2896476148485
200043693,24388.2,mixte,94.9587463375287
200043776,94582.1999999999,conifere,73.726833313622
200043776,94582.1999999999,feuillu,86.2369309562144
200043776,94582.1999999999,mixte,82.7513385268133
200043974,82604.2,conifere,45.1723896319632
200043974,82604.2,feuillu,72.9972823485255
200043974,82604.2,mixte,58.8320667736962
200043982,60757.6,conifere,45.1723896319632
200043982,60757.6,feuillu,72.9972823485254
200043982,60757.6,mixte,58.8320667736962
200043990,50380.1,conifere,79.4209619188898
200043990,50380.1,feuillu,82.281353897693
200043990,50380.1,mixte,83.2695672216787
200044014,61434.5,conifere,94.0229442679184
200044014,61434.5,feuillu,86.0739462399316
200044014,61434.5,mixte,83.2231755699963
200044030,50159.2,conifere,77.3697211285485
200044030,50159.2,feuillu,94.9460555394728
200044030,50159.2,mixte,79.1909331035093
200044048,33282.7,conifere,77.3697211285485
200044048,33282.7,feuillu,94.9460555394728
200044048,33282.7,mixte,79.1909331035093
200044253,69801.7000000001,conifere,86.1520228676775
200044253,69801.7000000001,feuillu,94.5203386159419
200044253,69801.7000000001,mixte,94.5609106526263
200044394,32585.1,conifere,45.1723896319632
200044394,32585.1,feuillu,72.9972823485255
200044394,32585.1,mixte,58.8320667736962
200044469,33703.2,conifere,46.4982182122717
200044469,33703.2,feuillu,74.001558478031
200044469,33703.2,mixte,59.9480705083468
200044618,23647.5,conifere,77.3697211285485
200044618,23647.5,feuillu,94.9460555394728
200044618,23647.5,mixte,79.1909331035092
200046977,53375.2,conifere,91.3520284168186
200046977,53375.2,feuillu,91.6426037995602
200046977,53375.2,mixte,92.1104337055088
200048551,64596.1000000001,conifere,79.4209619188898
200048551,64596.1000000001,feuillu,82.281353897693
200048551,64596.1000000001,mixte,83.2695672216787
200049187,30131,conifere,86.232773035544
200049187,30131,feuillu,94.4673300737617
200049187,30131,mixte,94.992996561636
200049211,83352.2999999999,conifere,76.5205981197435
200049211,83352.2999999999,feuillu,82.5281063701677
200049211,83352.2999999999,mixte,83.1232330411749
200049484,85883,conifere,80.0275921532859
200049484,85883,feuillu,92.9151149499403
200049484,85883,mixte,79.8729912973731
200054781,65516.4000000001,conifere,77.3697211285485
200054781,65516.4000000001,conifere,77.3697211285485
200054781,65516.4000000001,conifere,77.3697211285485
200054781,65516.4000000001,conifere,77.3697211285485
200054781,65516.4000000001,conifere,77.3697211285485
200054781,65516.4000000001,conifere,77.3697211285485
200054781,65516.4000000001,feuillu,94.9460555394728
200054781,65516.4000000001,feuillu,94.9460555394728
200054781,65516.4000000001,feuillu,94.9460555394728
200054781,65516.4000000001,feuillu,94.9460555394728
200054781,65516.4000000001,feuillu,94.9460555394728
200054781,65516.4000000001,feuillu,94.9460555394728
200054781,65516.4000000001,mixte,79.1909331035093
200054781,65516.4000000001,mixte,79.1909331035093
200054781,65516.4000000001,mixte,79.1909331035093
200054781,65516.4000000001,mixte,79.1909331035093
200054781,65516.4000000001,mixte,79.1909331035093
200054781,65516.4000000001,mixte,79.1909331035093
200054807,314603,conifere,34.6188404725815
200054807,314603,conifere,34.6188404725815
200054807,314603,conifere,34.6188404725815
200054807,314603,feuillu,37.7054913305097
200054807,314603,feuillu,37.7054913305097
200054807,314603,feuillu,37.7054913305097
200054807,314603,mixte,35.982212453974
200054807,314603,mixte,35.982212453974
200054807,314603,mixte,35.982212453974
200055481,51436.3,conifere,77.3697211285485
200055481,51436.3,feuillu,94.9460555394728
200055481,51436.3,mixte,79.1909331035093
200055655,34239.4,conifere,77.3697211285486
200055655,34239.4,conifere,77.3697211285486
200055655,34239.4,feuillu,94.9460555394728
200055655,34239.4,feuillu,94.9460555394728
200055655,34239.4,mixte,79.1909331035093
200055655,34239.4,mixte,79.1909331035093
200055887,62633.4,conifere,79.4209619188898
200055887,62633.4,feuillu,82.281353897693
200055887,62633.4,mixte,83.2695672216787
200056232,18683.4,conifere,77.3697211285485
200056232,18683.4,feuillu,94.9460555394728
200056232,18683.4,mixte,79.1909331035093
200056380,7477.5,conifere,77.3697211285485
200056380,7477.5,feuillu,94.9460555394728
200056380,7477.5,mixte,79.1909331035092
200057859,13344.3,conifere,77.3697211285485
200057859,13344.3,feuillu,94.9460555394728
200057859,13344.3,mixte,79.1909331035092
200057958,9619.09999999999,conifere,77.3697211285485
200057958,9619.09999999999,feuillu,94.9460555394728
200057958,9619.09999999999,mixte,79.1909331035093
200058360,45567.1,conifere,77.3697211285486
200058360,45567.1,feuillu,94.9460555394728
200058360,45567.1,mixte,79.1909331035093
200058477,6684.5,conifere,77.3697211285485
200058477,6684.5,feuillu,94.9460555394728
200058477,6684.5,mixte,79.1909331035093
200058485,8680.8,conifere,77.3697211285485
200058485,8680.8,feuillu,94.9460555394728
200058485,8680.8,mixte,79.1909331035092
200058519,12367.6,conifere,77.3697211285485
200058519,12367.6,conifere,77.3697211285485
200058519,12367.6,feuillu,94.9460555394728
200058519,12367.6,feuillu,94.9460555394728
200058519,12367.6,mixte,79.1909331035093
200058519,12367.6,mixte,79.1909331035093
200058782,12005.3,conifere,77.3697211285486
200058782,12005.3,feuillu,94.9460555394728
200058782,12005.3,mixte,79.1909331035093
200059228,22203.3,conifere,77.3697211285485
200059228,22203.3,conifere,77.3697211285485
200059228,22203.3,feuillu,94.9460555394728
200059228,22203.3,feuillu,94.9460555394728
200059228,22203.3,mixte,79.1909331035093
200059228,22203.3,mixte,79.1909331035093
200059392,69708.9,conifere,86.2327730355441
200059392,69708.9,feuillu,94.4673300737617
200059392,69708.9,mixte,94.992996561636
200059400,33981.5,conifere,94.0229442679184
200059400,33981.5,feuillu,86.0739462399316
200059400,33981.5,mixte,83.2231755699962
200059889,50842.8,conifere,77.3697211285486
200059889,50842.8,feuillu,94.9460555394728
200059889,50842.8,mixte,79.1909331035093
200060010,131887.3,conifere,79.4209619188898
200060010,131887.3,feuillu,82.281353897693
200060010,131887.3,mixte,83.2695672216788
200065563,27926.7,conifere,77.3697211285485
200065563,27926.7,feuillu,94.7862933869384
200065563,27926.7,mixte,79.1285780380734
200065589,16698.4,conifere,77.3697211285486
200065589,16698.4,feuillu,94.9460555394728
200065589,16698.4,mixte,79.1909331035093
200065597,35952.5,conifere,77.3697211285485
200065597,35952.5,feuillu,93.1092359896043
200065597,35952.5,mixte,79.2247339387427
200065647,44997.8000000001,conifere,101.967238154
200065647,44997.8000000001,feuillu,93.4383878179642
200065647,44997.8000000001,mixte,100.541617084193
200065787,23455.7,conifere,77.3697211285485
200065787,23455.7,feuillu,94.9460555394728
200065787,23455.7,mixte,79.1909331035092
200065886,132461.8,conifere,94.0229442679184
200065886,132461.8,feuillu,86.0739462399316
200065886,132461.8,mixte,83.2231755699963
200065894,55553.8,conifere,90.5438056240546
200065894,55553.8,feuillu,87.8764756394524
200065894,55553.8,mixte,82.0646428871098
200065928,91907.7,conifere,79.2154284639864
200065928,91907.7,feuillu,82.2555583975416
200065928,91907.7,mixte,83.0172564380763
200066009,43901.3,conifere,86.5728352008834
200066009,43901.3,feuillu,94.5323942329746
200066009,43901.3,mixte,94.992996561636
200066017,37195,conifere,77.3697211285485
200066017,37195,feuillu,94.9460555394728
200066017,37195,mixte,79.1909331035093
200066025,32848.6,conifere,86.2327730355441
200066025,32848.6,feuillu,94.4673300737617
200066025,32848.6,mixte,94.9929965616359
200066033,23015,conifere,86.2327730355441
200066033,23015,feuillu,94.4631986687408
200066033,23015,mixte,94.992996561636
200066041,43335.2,conifere,102.545132364878
200066041,43335.2,feuillu,93.9075140037339
200066041,43335.2,mixte,103.035036990082
200066058,26957.4,conifere,98.8569157988148
200066058,26957.4,feuillu,94.3881627655255
200066058,26957.4,mixte,95.4779701172114
200066108,75564.1000000001,conifere,86.2094655708517
200066108,75564.1000000001,feuillu,94.4719668227033
200066108,75564.1000000001,mixte,94.6274126457643
200066116,49414.9999999999,conifere,86.2327730355441
200066116,49414.9999999999,feuillu,94.4673300737617
200066116,49414.9999999999,mixte,94.9929965616359
200066124,118656,conifere,55.2504109067574
200066124,118656,feuillu,75.3758015917448
200066124,118656,mixte,63.5947668479442
200066132,44242.8,conifere,86.2327730355441
200066132,44242.8,feuillu,94.4673300737617
200066132,44242.8,mixte,94.992996561636
200066140,66400.3,conifere,86.0006679909362
200066140,66400.3,feuillu,94.6036926068833
200066140,66400.3,mixte,93.9929664281735
200066157,71165.9,conifere,86.2327730355441
200066157,71165.9,feuillu,94.4673300737617
200066157,71165.9,mixte,94.992996561636
200066165,35060.8,conifere,86.2327730355441
200066165,35060.8,feuillu,94.4673300737617
200066165,35060.8,mixte,94.9929965616359
200066173,49524.7,conifere,86.2327730355441
200066173,49524.7,feuillu,94.4673300737617
200066173,49524.7,mixte,94.9929965616359
200066223,38436.8,conifere,71.6795326532577
200066223,38436.8,feuillu,83.2190496176306
200066223,38436.8,mixte,82.2908429248377
200066231,41859.6,conifere,50.7447686360513
200066231,41859.6,feuillu,73.0202958975753
200066231,41859.6,mixte,58.8320667736962
200066280,49120.5,conifere,77.3697211285486
200066280,49120.5,feuillu,94.9460555394728
200066280,49120.5,mixte,79.1909331035093
200066322,45005.7,conifere,45.1723896319632
200066322,45005.7,feuillu,72.9972823485255
200066322,45005.7,mixte,58.8320667736962
200066330,65711.5,conifere,77.3697211285485
200066330,65711.5,feuillu,94.9460555394728
200066330,65711.5,mixte,79.1909331035093
200066348,78414.1,conifere,71.097458958916
200066348,78414.1,feuillu,81.2080206311168
200066348,78414.1,mixte,66.941171672578
200066355,37297.6,conifere,34.6246783719403
200066355,37297.6,feuillu,37.7066856420856
200066355,37297.6,mixte,35.9823175713765
200066363,113316.2,conifere,76.7921014403803
200066363,113316.2,feuillu,91.6506489899618
200066363,113316.2,mixte,85.5988794488598
200066371,129297.4,conifere,80.1891953304169
200066371,129297.4,feuillu,75.6452556645529
200066371,129297.4,mixte,78.318826311914
200066389,82359.7,conifere,79.0107137608216
200066389,82359.7,feuillu,84.311940605164
200066389,82359.7,mixte,82.7135864279942
200066405,49302.2999999999,conifere,77.3697211285485
200066405,49302.2999999999,conifere,77.3697211285485
200066405,49302.2999999999,feuillu,94.9460555394728
200066405,49302.2999999999,feuillu,94.9460555394728
200066405,49302.2999999999,mixte,79.1909331035093
200066405,49302.2999999999,mixte,79.1909331035093
200066413,91910.3000000001,conifere,77.3697211285485
200066413,91910.3000000001,feuillu,94.9460555394728
200066413,91910.3000000001,mixte,79.1909331035093
200066462,81312.6000000001,conifere,77.3697211285486
200066462,81312.6000000001,conifere,77.3697211285486
200066462,81312.6000000001,feuillu,94.9460555394728
200066462,81312.6000000001,feuillu,94.9460555394728
200066462,81312.6000000001,mixte,79.1909331035093
200066462,81312.6000000001,mixte,79.1909331035093
200066512,61829.7,conifere,94.0229442679184
200066512,61829.7,feuillu,86.0739462399316
200066512,61829.7,mixte,83.2231755699963
200066520,42212,conifere,94.0229442679184
200066520,42212,feuillu,86.0739462399316
200066520,42212,mixte,83.2231755699963
200066553,78451.8000000001,conifere,94.0229442679184
200066553,78451.8000000001,conifere,94.0229442679184
200066553,78451.8000000001,feuillu,86.0739462399316
200066553,78451.8000000001,feuillu,86.0739462399316
200066553,78451.8000000001,mixte,83.2231755699963
200066553,78451.8000000001,mixte,83.2231755699963
200066561,47533.4,conifere,93.5562863952221
200066561,47533.4,feuillu,85.1367998419112
200066561,47533.4,mixte,82.4724160572923
200066587,39831.3000000001,conifere,94.0229442679184
200066587,39831.3000000001,feuillu,86.0739462399316
200066587,39831.3000000001,mixte,83.2231755699963
200066603,25559.5,conifere,94.0229442679184
200066603,25559.5,feuillu,86.0739462399316
200066603,25559.5,mixte,83.2231755699963
200066637,100170.3,conifere,94.0229442679184
200066637,100170.3,feuillu,86.0739462399316
200066637,100170.3,mixte,83.2231755699962
200066645,51634.4,conifere,94.0229442679184
200066645,51634.4,feuillu,86.0739462399316
200066645,51634.4,mixte,83.2231755699962
200066652,45753,conifere,45.1723896319632
200066652,45753,feuillu,72.9972823485255
200066652,45753,mixte,58.8320667736961
200066660,138146.1,conifere,94.0229442679183
200066660,138146.1,feuillu,86.0739462399316
200066660,138146.1,mixte,83.2231755699963
200066678,107344.2,conifere,94.0229442679184
200066678,107344.2,feuillu,86.0739462399316
200066678,107344.2,mixte,83.2231755699962
200066710,38536.8,conifere,79.4178731660057
200066710,38536.8,feuillu,82.6576413504191
200066710,38536.8,mixte,83.1861169072405
200066728,11143.2,conifere,79.4209619188898
200066728,11143.2,feuillu,82.4001894566989
200066728,11143.2,mixte,83.2695672216787
200066744,182683.1,conifere,94.0229442679184
200066744,182683.1,conifere,94.0229442679184
200066744,182683.1,feuillu,86.0739462399316
200066744,182683.1,feuillu,86.0739462399316
200066744,182683.1,mixte,83.2231755699962
200066744,182683.1,mixte,83.2231755699962
200066751,65395.3,conifere,94.0229442679184
200066751,65395.3,feuillu,86.0739462399316
200066751,65395.3,mixte,83.2231755699963
200066769,39026.7,conifere,91.7862149565608
200066769,39026.7,feuillu,84.6189178282871
200066769,39026.7,mixte,80.5202550138119
200066777,81082.4,conifere,79.4209619188898
200066777,81082.4,feuillu,82.2813538976931
200066777,81082.4,mixte,83.2695672216787
200066785,64159.5,conifere,79.4209619188899
200066785,64159.5,feuillu,82.2813538976931
200066785,64159.5,mixte,83.2695672216788
200066793,53778.5,conifere,69.4881989488397
200066793,53778.5,feuillu,88.1849082931464
200066793,53778.5,mixte,83.416826867871
200066801,57992.6999999999,conifere,78.0205300836236
200066801,57992.6999999999,feuillu,86.1289425049281
200066801,57992.6999999999,mixte,80.9533058706195
200066819,41056.9,conifere,62.1574522162882
200066819,41056.9,feuillu,76.4895074774032
200066819,41056.9,mixte,79.7168975319558
200066827,22871.2,conifere,77.3697211285485
200066827,22871.2,conifere,77.3697211285485
200066827,22871.2,feuillu,94.9388399711679
200066827,22871.2,feuillu,94.9388399711679
200066827,22871.2,mixte,79.1909331035092
200066827,22871.2,mixte,79.1909331035092
200066835,76336.3,conifere,77.3697211285485
200066835,76336.3,feuillu,94.9460555394729
200066835,76336.3,mixte,79.1909331035092
200066850,59387.8,conifere,77.3697211285486
200066850,59387.8,feuillu,94.9460555394728
200066850,59387.8,mixte,79.1909331035093
200066868,28410.7,conifere,79.2834677706931
200066868,28410.7,feuillu,82.1011757504718
200066868,28410.7,mixte,82.9616908342224
200066876,81150.4999999999,conifere,77.3697211285485
200066876,81150.4999999999,feuillu,94.9460555394728
200066876,81150.4999999999,mixte,79.1909331035092
200066884,33749.8,conifere,45.2112833856542
200066884,33749.8,feuillu,72.9980531237348
200066884,33749.8,mixte,58.8578956922945
200066892,44753.7,conifere,85.679092479588
200066892,44753.7,feuillu,94.8450471088304
200066892,44753.7,mixte,91.9288944147893
200066918,95511,conifere,90.7389257793718
200066918,95511,feuillu,65.69226997238
200066918,95511,mixte,71.594350637245
200066926,60633.8,conifere,45.1723896319632
200066926,60633.8,feuillu,72.9972823485254
200066926,60633.8,mixte,58.8320667736962
200066975,20479.1,conifere,77.3697211285485
200066975,20479.1,feuillu,94.9460555394728
200066975,20479.1,mixte,79.1909331035092
200067023,64574.0000000001,conifere,79.4209619188898
200067023,64574.0000000001,feuillu,82.281353897693
200067023,64574.0000000001,mixte,83.2695672216787
200067031,49319.8,conifere,79.4209619188898
200067031,49319.8,feuillu,83.8288586700951
200067031,49319.8,mixte,83.2278974820162
200067049,92162.2999999999,conifere,127.977434512876
200067049,92162.2999999999,feuillu,80.2790271272914
200067049,92162.2999999999,mixte,112.673802852009
200067064,18609.2,conifere,94.0229442679183
200067064,18609.2,feuillu,86.0739462399316
200067064,18609.2,mixte,83.2231755699963
200067072,24858.8,conifere,78.8374609741796
200067072,24858.8,feuillu,82.2211969370855
200067072,24858.8,mixte,83.1814046306553
200067080,59179.3,conifere,85.3415164191982
200067080,59179.3,feuillu,94.5331144683769
200067080,59179.3,mixte,94.1990189838054
200067106,299402.2,conifere,56.4106186936452
200067106,299402.2,feuillu,83.7213500007327
200067106,299402.2,mixte,76.4544850808893
200067114,43731.7,conifere,79.7752668944759
200067114,43731.7,feuillu,94.7702695568647
200067114,43731.7,mixte,85.413519852154
200067122,22072.8,conifere,45.1723896319632
200067122,22072.8,feuillu,72.9972823485255
200067122,22072.8,mixte,58.8320667736962
200067130,176178.7,conifere,81.9835805551523
200067130,176178.7,conifere,81.9835805551523
200067130,176178.7,feuillu,94.8399427303221
200067130,176178.7,feuillu,94.8399427303221
200067130,176178.7,mixte,88.2952608227409
200067130,176178.7,mixte,88.2952608227409
200067155,43227.3,conifere,94.0229442679184
200067155,43227.3,feuillu,86.0739462399316
200067155,43227.3,mixte,83.2231755699963
200067163,65411,conifere,94.0229442679184
200067163,65411,feuillu,86.0739462399316
200067163,65411,mixte,83.2231755699963
200067171,86351.9000000001,conifere,94.0229442679184
200067171,86351.9000000001,feuillu,86.0739462399316
200067171,86351.9000000001,mixte,83.2231755699962
200067189,91642.8000000001,conifere,94.0229442679184
200067189,91642.8000000001,feuillu,86.0739462399316
200067189,91642.8000000001,mixte,83.2231755699963
200067197,41379.5,conifere,79.4209619188898
200067197,41379.5,feuillu,82.281353897693
200067197,41379.5,mixte,83.2695672216788
200067205,145193.8,conifere,79.3919663470683
200067205,145193.8,feuillu,82.6321891986332
200067205,145193.8,mixte,82.9766786676593
200067213,142950.5,conifere,77.3697211285486
200067213,142950.5,feuillu,94.9460555394728
200067213,142950.5,mixte,79.1909331035093
200067221,67112.9,conifere,79.4209619188898
200067221,67112.9,feuillu,82.281353897693
200067221,67112.9,mixte,83.2695672216788
200067239,52437.5,conifere,45.1723896319632
200067239,52437.5,feuillu,72.9972823485255
200067239,52437.5,mixte,58.8320667736962
200067247,42652,conifere,79.3487528388408
200067247,42652,feuillu,82.1390772464614
200067247,42652,mixte,82.9520199034474
200067254,34335.2,conifere,59.5539407971622
200067254,34335.2,feuillu,84.1506677319956
200067254,34335.2,mixte,79.320187811697
200067262,106873.4,conifere,76.7856980965037
200067262,106873.4,feuillu,91.3620048222875
200067262,106873.4,mixte,85.603772399232
200067288,44420.6,conifere,45.4219094971765
200067288,44420.6,feuillu,73.9208476908994
200067288,44420.6,mixte,58.948372096716
200067296,58340.4,conifere,45.1723896319632
200067296,58340.4,feuillu,73.7513751972646
200067296,58340.4,mixte,59.3388281871799
200067304,46521.5,conifere,77.3697211285485
200067304,46521.5,feuillu,94.9460555394728
200067304,46521.5,mixte,79.1909331035093
200067320,24394.2,conifere,68.2178583696723
200067320,24394.2,conifere,68.2178583696723
200067320,24394.2,feuillu,74.7719265928409
200067320,24394.2,feuillu,74.7719265928409
200067320,24394.2,mixte,78.3244488341402
200067320,24394.2,mixte,78.3244488341402
200067346,45096,conifere,76.3305918080737
200067346,45096,feuillu,81.4649704013925
200067346,45096,mixte,80.5817719632299
200067361,128511,conifere,75.0251751861869
200067361,128511,conifere,75.0251751861869
200067361,128511,feuillu,77.3399794073523
200067361,128511,feuillu,77.3399794073523
200067361,128511,mixte,74.8939888076514
200067361,128511,mixte,74.8939888076514
200067379,45249,conifere,77.3697211285485
200067379,45249,feuillu,94.9460555394728
200067379,45249,mixte,79.1909331035093
200067429,50383.1,conifere,80.3638403981911
200067429,50383.1,feuillu,94.7373917992069
200067429,50383.1,mixte,88.1039997863365
200067437,159823.7,conifere,64.8057509463488
200067437,159823.7,feuillu,63.8226614061338
200067437,159823.7,mixte,65.3410649525091
200067445,71783.5,conifere,68.2178583696724
200067445,71783.5,feuillu,74.7719265928409
200067445,71783.5,mixte,78.3244488341402
200067452,83357.2,conifere,68.2178583696724
200067452,83357.2,feuillu,74.7719265928409
200067452,83357.2,mixte,78.3244488341402
200067460,118235,conifere,79.4209619188899
200067460,118235,feuillu,82.281353897693
200067460,118235,mixte,83.2695672216788
200067478,64545.6,conifere,94.0229442679184
200067478,64545.6,feuillu,86.0739462399316
200067478,64545.6,mixte,83.2231755699963
200067486,33988.7000000001,conifere,86.2070741015445
200067486,33988.7000000001,feuillu,94.441577306747
200067486,33988.7000000001,mixte,94.9228392525063
200067502,34778.2,conifere,107.672144191253
200067502,34778.2,feuillu,98.3729899059033
200067502,34778.2,mixte,111.698068615896
200067510,100459.5,conifere,94.0229442679184
200067510,100459.5,feuillu,86.0739462399316
200067510,100459.5,mixte,83.2231755699962
200067544,99173.5,conifere,94.0229442679184
200067544,99173.5,feuillu,86.0739462399316
200067544,99173.5,mixte,83.2231755699962
200067551,23867.1,conifere,74.7323426629876
200067551,23867.1,feuillu,93.1461150359092
200067551,23867.1,mixte,88.3020691218243
200067593,96654.7,conifere,94.0229442679184
200067593,96654.7,feuillu,86.0739462399316
200067593,96654.7,mixte,83.2231755699962
200067627,27800.1,conifere,94.0229442679184
200067627,27800.1,feuillu,86.0739462399316
200067627,27800.1,mixte,83.2231755699962
200067635,31142.9,conifere,79.4209619188898
200067635,31142.9,feuillu,82.281353897693
200067635,31142.9,mixte,83.2695672216788
200067643,27194.8,conifere,86.2327730355441
