SIREN_EPCI,SURFACE,VOLUME (m3∙ha-1),STOCK_CARBONE (tC),STOCK_CARBONE (tC∙ha-1),PRODUCTION (m3∙ha-1∙an-1),PRELEVEMENT (m3∙ha-1∙an-1),MORTALITE (m3∙ha-1∙an-1),TX_PRELEV,BILAN_M3 (m3∙ha-1∙an-1),BILAN_CARB (tC∙an-1),BILAN_CARB (tC∙ha-1∙an-1),BILAN_CO2 (tCO2∙an-1),BILAN_CO2_HA (tCO2∙ha-1∙an-1),Fexp (VOL -> CARB)
200041721,133.4,168.50839466857,7226.73702097222,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,140.558388395739,1.05366108242683,-515.380757451044,-3.86342396889838,0.321488083981657
200041762,49.5,174.493316637929,2563.94375142852,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,50.5178730537973,1.02056309199591,-185.232201197257,-3.74206467065165,0.296841417546553
200041853,63.7,168.50839466857,3450.84818767564,54.1734409368233,12.3758885485787,8.20555534954004,0.499704116971794,0.690925220704897,3.67062908206683,67.1182109505891,1.05366108242683,-246.100106818827,-3.86342396889838,0.321488083981657
200041861,20.8,168.50839466857,1126.80757148592,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,21.9161505144781,1.05366108242683,-80.3592185530863,-3.86342396889838,0.321488083981657
200041879,170.5,168.50839466857,9236.57167972837,54.1734409368233,12.3758885485787,8.20555534954004,0.499704116971794,0.690925220704897,3.67062908206683,179.649214553775,1.05366108242683,-658.713786697174,-3.86342396889838,0.321488083981657
200041887,61.7,168.50839466857,3342.501305802,54.1734409368233,12.3758885485787,8.20555534954004,0.499704116971794,0.690925220704897,3.67062908206683,65.0108887857355,1.05366108242683,-238.37325888103,-3.86342396889838,0.321488083981657
200041887,61.7,168.50839466857,3342.501305802,54.1734409368233,12.3758885485787,8.20555534954004,0.499704116971794,0.690925220704897,3.67062908206683,65.0108887857355,1.05366108242683,-238.37325888103,-3.86342396889838,0.321488083981657
200041960,946.9,169.993356073029,50451.8789877971,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,954.902655046004,1.00845142575352,-3501.30973516868,-3.69765522776289,0.313430518293926
200041994,176.6,174.493316637929,9147.32255560153,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,180.231442046477,1.02056309199591,-660.848620837082,-3.74206467065165,0.296841417546553
200042000,1.2,168.50839466857,65.0081291241879,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,1.2643932989122,1.05366108242683,-4.63610876267806,-3.86342396889838,0.321488083981657
200042174,101.8,160.945551674391,5322.69857559846,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,195.177373900952,1.91726300492095,-715.650370970158,-7.0299643513768,0.324866640182257
200042182,98.8,160.945551674391,5165.84105372425,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,189.425584886189,1.91726300492095,-694.560477916028,-7.0299643513768,0.324866640182257
200042190,1259,169.993356073029,67080.912076921,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,1269.64034502368,1.00845142575352,-4655.34793175348,-3.69765522776289,0.313430518293925
200042372,125,174.493316637929,6474.60543290029,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,127.570386499488,1.02056309199591,-467.758083831457,-3.74206467065165,0.296841417546553
200042414,494.8,168.50839466857,26805.0185755402,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,521.351503584796,1.05366108242683,-1911.62217981092,-3.86342396889838,0.321488083981657
200042463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200042497,139.5,174.493316637929,7225.65966311673,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,142.368551333429,1.02056309199591,-522.018021555906,-3.74206467065165,0.296841417546553
200042604,104.1,169.993356073029,5546.56310342135,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,104.979793420941,1.00845142575352,-384.925909210117,-3.69765522776289,0.313430518293926
200042620,45.2,168.50839466857,2448.63953034441,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,47.6254809256928,1.05366108242683,-174.626763394207,-3.86342396889838,0.321488083981657
200042646,9.2,174.493316637929,476.530959861462,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,9.38918044636233,1.02056309199591,-34.4269949699952,-3.74206467065165,0.296841417546553
200042653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200042703,984.4,168.50839466857,53328.3352582089,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,1037.22396954097,1.05366108242683,-3803.15455498356,-3.86342396889838,0.321488083981657
200042729,34.4,169.993356073029,1747.62026697618,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,33.0772067647153,1.00845142575352,-121.283091470623,-3.69765522776289,0.313430518293926
200042901,2.3,174.493316637929,119.132739965365,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,2.34729511159058,1.02056309199591,-8.6067487424988,-3.74206467065165,0.296841417546553
200042935,10.8,174.493316637929,559.405909402585,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,11.0220813935558,1.02056309199591,-40.4142984430379,-3.74206467065165,0.296841417546553
200042943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200042992,1229.3,168.50839466857,66595.4109436369,54.1734409368233,12.3758885485787,8.20555534954004,0.499704116971794,0.690925220704897,3.67062908206683,1295.2655686273,1.05366108242683,-4749.30708496678,-3.86342396889838,0.321488083981657
200043016,72.1,174.493316637929,3734.55241369689,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381627,3.61614139388303,73.5825989329048,1.02056309199591,-269.802862753984,-3.74206467065165,0.296841417546553
200043065,149.1,160.945551674391,7795.81883714864,52.2858406247394,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,285.863914033713,1.91726300492095,-1048.16768479028,-7.0299643513768,0.324866640182257
200043081,1210.9,160.945551674391,63312.9244124969,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,2321.61377265877,1.91726300492095,-8512.58383308217,-7.0299643513768,0.324866640182257
200043123,26.9,160.945551674391,1406.48911280549,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,51.5743748323734,1.91726300492095,-189.106041052036,-7.0299643513768,0.324866640182257
200043156,781,168.50839466857,42309.457371659,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971795,0.690925220704897,3.67062908206683,822.909305375355,1.05366108242683,-3017.33411970963,-3.86342396889838,0.321488083981657
200043172,160.5,174.493316637929,8313.39337584397,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,163.800376265343,1.02056309199591,-600.60137963959,-3.74206467065165,0.296841417546553
200043263,322.4,169.993356073029,17177.828477839,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,325.124739662934,1.00845142575352,-1192.12404543076,-3.69765522776289,0.313430518293926
200043321,1038.4,169.993356073029,55327.1001593922,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,1047.17596050245,1.00845142575352,-3839.64518850899,-3.69765522776289,0.313430518293925
200043354,58.4,169.993356073029,3111.61657290881,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,58.8935632640053,1.00845142575352,-215.943065301353,-3.69765522776289,0.313430518293926
200043396,311.8,169.993356073029,16613.0487574138,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,314.435154549946,1.00845142575352,-1152.92890001647,-3.69765522776289,0.313430518293926
200043404,112.1,169.993356073029,5972.81194902529,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,113.047404826969,1.00845142575352,-414.50715103222,-3.69765522776289,0.313430518293926
200043438,212.9,168.50839466857,11533.5255754497,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,224.324444448672,1.05366108242683,-822.522962978465,-3.86342396889838,0.321488083981657
200043495,573.2,169.993356073029,30540.7297875227,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,578.044357241915,1.00845142575352,-2119.49597655369,-3.69765522776289,0.313430518293925
200043602,31.3,174.493316637929,1621.24120039823,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,31.9436247794718,1.02056309199591,-117.126624191397,-3.74206467065165,0.296841417546553
200043628,371.4,174.493316637929,19237.3476622333,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,379.037132367279,1.02056309199591,-1389.80281868002,-3.74206467065165,0.296841417546553
200043693,15.2,168.50839466857,823.436302239714,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,16.0156484528878,1.05366108242683,-58.7240443272554,-3.86342396889838,0.321488083981657
200043776,7,174.493316637929,362.577904242416,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,7.14394164397134,1.02056309199591,-26.1944526945616,-3.74206467065165,0.296841417546553
200043974,368.1,174.493316637929,19066.4180788048,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,375.669274163693,1.02056309199591,-1377.45400526687,-3.74206467065165,0.296841417546553
200043982,571.5,174.493316637929,29601.8960392201,51.7968434632024,17.9543779775962,14.1132023719751,0.225034211738079,0.796036365381627,3.61614139388303,583.25180707566,1.02056309199591,-2138.58995927742,-3.74206467065165,0.296841417546553
200043990,104.2,160.945551674391,5448.18459309784,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,199.778805112763,1.91726300492095,-732.522285413463,-7.0299643513768,0.324866640182257
200044014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200044030,480.9,169.993356073029,25622.8837313672,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,484.964290644866,1.00845142575352,-1778.20239903117,-3.69765522776289,0.313430518293925
200044048,495.2,169.993356073029,26384.8035428843,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.63071529931671,499.385146033141,1.00845142575352,-1831.07886878818,-3.69765522776289,0.313430518293926
200044253,95.9,168.50839466857,5195.23298584135,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,101.046097804733,1.05366108242683,-370.502358617355,-3.86342396889838,0.321488083981657
200044394,794.1,174.493316637929,41131.873394129,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388302,810.429151353949,1.02056309199591,-2971.57355496448,-3.74206467065165,0.296841417546553
200044469,100.6,174.493316637929,5210.76245239815,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,102.668647054788,1.02056309199591,-376.451705867556,-3.74206467065165,0.296841417546553
200044618,644.6,169.993356073029,34345.0007345379,53.2811057004932,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,650.047789040716,1.00845142575352,-2383.50855981596,-3.69765522776289,0.313430518293925
200046977,64.8,174.493316637929,3356.43545641551,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,66.1324883613347,1.02056309199591,-242.485790658227,-3.74206467065165,0.296841417546553
200048551,153.8,160.945551674391,8041.56228808491,52.2858406247394,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,294.875050156841,1.91726300492095,-1081.20851724175,-7.0299643513768,0.324866640182257
200049187,42.7,168.50839466857,2313.20592800235,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,44.9913282196257,1.05366108242683,-164.968203471961,-3.86342396889838,0.321488083981657
200049211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200049484,114,160.945551674391,5960.58583122029,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,218.567982560988,1.91726300492095,-801.415936056955,-7.0299643513768,0.324866640182257
200054781,2.9,169.993356073029,154.51520653143,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,2.9245091346852,1.00845142575352,-10.7232001605124,-3.69765522776289,0.313430518293926
200054781,2.9,169.993356073029,154.51520653143,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,2.9245091346852,1.00845142575352,-10.7232001605124,-3.69765522776289,0.313430518293926
200054781,2.9,169.993356073029,154.51520653143,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,2.9245091346852,1.00845142575352,-10.7232001605124,-3.69765522776289,0.313430518293926
200054781,2.9,169.993356073029,154.51520653143,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,2.9245091346852,1.00845142575352,-10.7232001605124,-3.69765522776289,0.313430518293926
200054781,2.9,169.993356073029,154.51520653143,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,2.9245091346852,1.00845142575352,-10.7232001605124,-3.69765522776289,0.313430518293926
200054781,2.9,169.993356073029,154.51520653143,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,2.9245091346852,1.00845142575352,-10.7232001605124,-3.69765522776289,0.313430518293926
200054807,15.5,174.493316637929,802.851073679636,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,15.8187279259365,1.02056309199591,-58.0020023951006,-3.74206467065165,0.296841417546553
200054807,15.5,174.493316637929,802.851073679636,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,15.8187279259365,1.02056309199591,-58.0020023951006,-3.74206467065165,0.296841417546553
200054807,15.5,174.493316637929,802.851073679636,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,15.8187279259365,1.02056309199591,-58.0020023951006,-3.74206467065165,0.296841417546553
200055481,67,160.945551674391,3503.15132185754,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,128.456621329703,1.91726300492095,-471.007611542246,-7.0299643513768,0.324866640182257
200055655,266,169.993356073029,14172.7741163312,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,268.248079250435,1.00845142575352,-983.576290584929,-3.69765522776289,0.313430518293925
200055655,266,169.993356073029,14172.7741163312,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,268.248079250435,1.00845142575352,-983.576290584929,-3.69765522776289,0.313430518293925
200055887,248.3,160.945551674391,12982.5742271228,52.2858406247394,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,476.056404121871,1.91726300492095,-1745.54014844686,-7.0299643513768,0.324866640182257
200056232,9.7,169.993356073029,516.826725294785,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,9.7819788298091,1.00845142575352,-35.8672557093,-3.69765522776289,0.313430518293926
200056380,1.3,169.993356073029,69.2654374106412,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,1.31098685347957,1.00845142575352,-4.80695179609176,-3.69765522776289,0.313430518293926
200057859,30.4,169.993356073029,1619.745613295,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,30.6569233429069,1.00845142575352,-112.408718923992,-3.69765522776289,0.313430518293926
200057958,6.2,169.993356073029,330.342855343058,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,6.2523988396718,1.00845142575352,-22.9254624121299,-3.69765522776289,0.313430518293926
200058360,50.7,160.945551674391,2650.89211967429,52.2858406247394,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,97.2052343494919,1.91726300492095,-356.419192614804,-7.0299643513768,0.324866640182257
200058477,12.1,169.993356073029,644.701378975968,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,12.2022622516175,1.00845142575352,-44.741628255931,-3.69765522776289,0.313430518293926
200058485,9.6,169.993356073029,511.498614724735,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,9.68113368723375,1.00845142575352,-35.4974901865238,-3.69765522776289,0.313430518293926
200058519,14.1,169.993356073029,751.263590376955,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,14.2191651031246,1.00845142575352,-52.1369387114568,-3.69765522776289,0.313430518293926
200058519,14.1,169.993356073029,751.263590376955,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,14.2191651031246,1.00845142575352,-52.1369387114568,-3.69765522776289,0.313430518293926
200058782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200059228,30.4,169.993356073029,1619.745613295,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,30.6569233429069,1.00845142575352,-112.408718923992,-3.69765522776289,0.313430518293925
200059228,30.4,169.993356073029,1619.745613295,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,30.6569233429069,1.00845142575352,-112.408718923992,-3.69765522776289,0.313430518293925
200059392,52.9,174.493316637929,2740.0530192034,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,53.9877875665834,1.02056309199591,-197.955221077472,-3.74206467065165,0.296841417546553
200059400,31.6,174.493316637929,1636.78025343719,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,32.2497937070706,1.02056309199591,-118.249243592592,-3.74206467065165,0.296841417546553
200059889,30.6,169.993356073029,1630.40183443509,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,30.8586136280576,1.00845142575352,-113.148249969544,-3.69765522776289,0.313430518293926
200060010,420.9,160.945551674391,22007.1103189528,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,806.975998771226,1.91726300492095,-2958.9119954945,-7.0299643513768,0.324866640182257
200065563,225.5,169.993356073029,12014.8893354612,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,227.405796507418,1.00845142575352,-833.821253860532,-3.69765522776289,0.313430518293926
200065589,177.2,169.993356073029,9441.41193012741,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,178.697592643523,1.00845142575352,-655.224506359584,-3.69765522776289,0.313430518293926
200065597,78.3,169.993356073029,4171.91057634862,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,78.9617466365003,1.00845142575352,-289.526404333834,-3.69765522776289,0.313430518293926
200065647,19.6,168.50839466857,1061.79944236174,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,20.6517572155659,1.05366108242683,-75.7231097904083,-3.86342396889838,0.321488083981657
200065787,66.898696698902,168.980245306363,3564.43653003944,52.9635658678079,11.6434405080574,8.22541313993513,0.802990363859828,0.754248391031597,2.61503700426248,67.4640860670597,1.00244134970883,-247.368315579219,-3.6756182822657,0.311562563921939
200065886,64.8,174.493316637929,3356.43545641551,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,66.1324883613347,1.02056309199591,-242.485790658227,-3.74206467065165,0.296841417546553
200065894,69.2,174.493316637929,3584.3415676536,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,70.6229659661167,1.02056309199591,-258.950875209094,-3.74206467065165,0.296841417546553
200065928,489.9,160.945551674391,25405.6899595608,52.2858406247394,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,931.598094091087,1.91726300492095,-3415.85967833399,-7.0299643513768,0.324866640182257
200066009,35.9,168.50839466857,1944.82652963196,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971795,0.690925220704897,3.67062908206683,37.8264328591232,1.05366108242683,-138.696920483452,-3.86342396889838,0.321488083981657
200066017,84.2,168.782001991748,4486.26909998153,52.9014303629601,11.6297807205737,8.21576329499629,0.80204831604207,0.753363526053389,2.61196910953535,84.911610048446,1.00126531108069,-311.342570177635,-3.67130614062919,0.311197046667128
200066025,119,168.50839466857,6446.63947148197,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,125.385668808793,1.05366108242683,-459.747452298907,-3.86342396889838,0.321488083981657
200066033,19,168.50839466857,1029.29537779964,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,20.0195605661098,1.05366108242683,-73.4050554090692,-3.86342396889838,0.321488083981657
200066041,48,168.50839466857,2600.32516496752,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,50.5757319564879,1.05366108242683,-185.444350507122,-3.86342396889838,0.321488083981657
200066058,30,168.50839466857,1625.2032281047,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,31.6098324728049,1.05366108242683,-115.902719066951,-3.86342396889838,0.321488083981657
200066108,109.9,168.50839466857,5953.66115895688,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,115.797352958709,1.05366108242683,-424.590294181932,-3.86342396889838,0.321488083981657
200066116,75.3,168.50839466857,4079.26010254279,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,79.3406795067404,1.05366108242683,-290.915824858048,-3.86342396889838,0.321488083981657
200066124,247.7,174.493316637929,12830.0781258352,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,252.793477887386,1.02056309199591,-926.909418920414,-3.74206467065165,0.296841417546553
200066132,22.1,168.50839466857,1197.23304470379,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,23.285909921633,1.05366108242683,-85.3816697126542,-3.86342396889838,0.321488083981657
200066140,39.3,168.50839466857,2129.01622881716,54.1734409368233,12.3758885485787,8.20555534954004,0.499704116971794,0.690925220704897,3.67062908206683,41.4088805393744,1.05366108242683,-151.832561977706,-3.86342396889838,0.321488083981657
200066157,69.3,168.50839466857,3754.21945692185,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,73.0187130121794,1.05366108242683,-267.735281044658,-3.86342396889838,0.321488083981657
200066165,27.8,168.50839466857,1506.02165804369,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,29.2917780914659,1.05366108242683,-107.403186335375,-3.86342396889838,0.321488083981657
200066173,80.6,168.50839466857,4366.37933950796,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,84.9250832436026,1.05366108242683,-311.391971893209,-3.86342396889838,0.321488083981657
200066223,16,174.493316637929,828.749495411237,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,16.3290094719345,1.02056309199591,-59.8730347304265,-3.74206467065165,0.296841417546553
200066231,36.9,174.493316637929,1911.30352379217,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,37.6587780946489,1.02056309199591,-138.082186347046,-3.74206467065165,0.296841417546553
200066280,89.1,160.945551674391,4658.66839966428,52.2858406247394,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,170.828133738456,1.91726300492095,-626.369823707673,-7.0299643513768,0.324866640182257
200066322,639,174.493316637929,33098.1829729863,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,652.139815785384,1.02056309199591,-2391.17932454641,-3.74206467065165,0.296841417546553
200066330,423.8,160.945551674391,22158.7392567645,52.2858406247394,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,812.536061485497,1.91726300492095,-2979.29889211349,-7.0299643513768,0.324866640182257
200066348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200066355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200066363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200066371,156.9,174.493316637929,8126.92473937645,51.7968434632024,17.9543779775962,14.1132023719751,0.225034211738079,0.796036365381627,3.61614139388303,160.126349134158,1.02056309199591,-587.129946825244,-3.74206467065165,0.296841417546553
200066389,147.765581634105,163.130396297861,7873.11357394163,51.130044661132,11.2403616227823,7.94066136428271,0.775192011600689,0.728137414600945,2.52450824689888,149.014411476211,0.967738295958114,-546.386175412774,-3.54837375184642,0.300776723527751
200066405,31.401303301098,164.031366457094,1673.09616031905,51.4124362051079,11.3024422075841,7.98451768472427,0.779473401739981,0.73215892191819,2.53845112111983,31.6666890845109,0.973083120383194,-116.111193309873,-3.56797144140504,0.302437915179586
200066405,31.401303301098,164.031366457094,1673.09616031905,51.4124362051079,11.3024422075841,7.98451768472427,0.779473401739981,0.73215892191819,2.53845112111983,31.6666890845109,0.973083120383194,-116.111193309873,-3.56797144140504,0.302437915179586
200066413,86.3,163.886989864148,4598.15942195257,51.3671841747513,11.2924940608781,7.97748989799947,0.778787327384411,0.731514492667097,2.5362168354942,87.0293580425284,0.972226635257156,-319.107646155937,-3.5648309959429,0.302171716362162
200066462,64,169.880258518046,3409.19455277097,53.2686648870463,11.7275608321214,8.25290309508891,0.802841518480367,0.755842065971374,2.67181621855208,65.267940511559,1.01981157049311,-239.315781875716,-3.73930909180807,0.31357346981753
200066462,64,169.880258518046,3409.19455277097,53.2686648870463,11.7275608321214,8.25290309508891,0.802841518480367,0.755842065971374,2.67181621855208,65.267940511559,1.01981157049311,-239.315781875716,-3.73930909180807,0.31357346981753
200066512,0.9,174.493316637929,46.6171591168821,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,0.918506782796315,1.02056309199591,-3.36785820358649,-3.74206467065165,0.296841417546553
200066520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200066553,2.5,174.493316637929,129.492108658006,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,2.55140772998976,1.02056309199591,-9.35516167662913,-3.74206467065165,0.296841417546553
200066553,2.5,174.493316637929,129.492108658006,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,2.55140772998976,1.02056309199591,-9.35516167662913,-3.74206467065165,0.296841417546553
200066561,45.2,174.493316637929,2341.21732453675,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381627,3.61614139388303,46.1294517582149,1.02056309199591,-169.141323113455,-3.74206467065165,0.296841417546553
